ID,Cycle,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
156,224,41.9989,0.8414,100.0,445.0,549.8,1360.73,1132.81,3.91,5.72,138.86,2212.07,8330.79,1.02,42.13,129.86,2388.11,8098.19,9.3844,0.02,331,2212,100.0,10.58,6.4171,75
156,225,42.0072,0.8415,100.0,445.0,549.64,1347.67,1122.76,3.91,5.72,139.39,2212.0,8329.59,1.02,42.17,131.12,2388.13,8092.33,9.3604,0.02,332,2212,100.0,10.57,6.359,74
156,226,34.9999,0.84,100.0,449.44,555.95,1370.76,1129.12,5.48,8.0,194.26,2223.15,8362.25,1.02,42.0,182.59,2388.26,8074.88,9.3525,0.02,335,2223,100.0,14.66,8.8775,73
156,227,25.003,0.6217,60.0,462.54,536.91,1265.29,1052.72,7.05,9.03,175.35,1915.47,8020.13,0.94,36.94,164.33,2028.43,7887.67,10.921,0.02,306,1915,84.93,14.34,8.6013,72
156,228,42.0042,0.8411,100.0,445.0,549.92,1359.55,1131.66,3.91,5.71,138.23,2212.21,8338.19,1.02,42.21,130.91,2388.23,8098.13,9.3657,0.02,331,2212,100.0,10.46,6.488,71
156,229,9.9981,0.25,100.0,489.05,604.78,1504.63,1312.4,10.52,15.5,394.29,2318.95,8789.44,1.26,45.6,371.81,2388.17,8141.73,8.6179,0.03,370,2319,100.0,28.4,17.0983,70
156,230,20.0045,0.7015,100.0,491.19,608.42,1487.23,1251.86,9.35,13.66,334.9,2324.09,8728.52,1.08,44.42,315.11,2388.16,8069.86,9.2359,0.02,366,2324,100.0,24.56,14.6992,69
156,231,0.0018,0.0,100.0,518.67,643.21,1588.94,1418.05,14.62,21.61,553.47,2388.06,9063.29,1.3,47.61,521.31,2388.1,8148.06,8.4643,0.03,395,2388,100.0,38.83,23.1721,68
156,232,20.0065,0.7007,100.0,491.19,607.84,1482.94,1256.69,9.35,13.66,334.88,2324.04,8737.01,1.08,44.5,315.12,2388.25,8073.98,9.2563,0.02,366,2324,100.0,24.53,14.6272,67
156,233,25.0032,0.6206,60.0,462.54,537.39,1264.37,1049.67,7.05,9.03,175.56,1915.5,8022.39,0.94,36.9,163.87,2028.38,7887.1,10.9327,0.02,307,1915,84.93,14.18,8.5793,66
156,234,0.0002,0.0016,100.0,518.67,642.44,1589.62,1414.06,14.62,21.61,553.05,2388.12,9067.73,1.3,47.58,520.97,2388.11,8145.7,8.4631,0.03,393,2388,100.0,38.79,23.2487,65
156,235,35.0039,0.84,100.0,449.44,556.01,1362.89,1137.03,5.48,8.0,193.61,2223.19,8368.37,1.02,41.89,182.88,2388.24,8083.86,9.3371,0.02,333,2223,100.0,14.83,9.0527,64
156,236,42.0062,0.84,100.0,445.0,550.1,1359.27,1131.49,3.91,5.72,139.05,2212.09,8330.57,1.02,42.15,130.33,2388.17,8096.29,9.384,0.02,330,2212,100.0,10.53,6.3036,63
156,237,19.9995,0.7,100.0,491.19,607.56,1481.06,1255.31,9.35,13.66,334.98,2324.03,8734.12,1.07,44.55,315.36,2388.2,8068.23,9.1967,0.03,365,2324,100.0,24.37,14.671,62
156,238,19.9982,0.7,100.0,491.19,607.68,1483.47,1247.53,9.35,13.66,334.43,2324.08,8737.59,1.07,44.62,314.77,2388.27,8069.59,9.2557,0.03,366,2324,100.0,24.43,14.6373,61
156,239,0.0025,0.0,100.0,518.67,643.06,1591.28,1407.26,14.62,21.61,553.03,2388.1,9066.13,1.3,47.55,521.76,2388.09,8146.48,8.4787,0.03,393,2388,100.0,38.9,23.1745,60
156,240,41.9999,0.84,100.0,445.0,550.45,1363.45,1128.06,3.91,5.72,138.57,2212.08,8336.61,1.02,42.18,130.67,2388.15,8095.04,9.3865,0.02,333,2212,100.0,10.5,6.2453,59
156,241,42.005,0.84,100.0,445.0,550.14,1351.15,1132.86,3.91,5.72,137.98,2212.13,8332.25,1.02,42.21,130.16,2388.16,8093.27,9.3474,0.02,332,2212,100.0,10.69,6.344,58
156,242,19.9992,0.7,100.0,491.19,607.55,1483.47,1257.86,9.35,13.66,334.2,2324.06,8730.23,1.08,44.57,314.49,2388.2,8071.89,9.2145,0.02,364,2324,100.0,24.45,14.6246,57
156,243,10.0074,0.2508,100.0,489.05,604.84,1504.69,1308.66,10.52,15.49,394.51,2318.98,8798.76,1.26,45.59,370.91,2388.15,8143.14,8.6831,0.03,371,2319,100.0,28.36,16.9657,56
156,244,25.005,0.62,60.0,462.54,537.24,1264.78,1056.44,7.05,9.03,175.66,1915.56,8024.07,0.94,37.03,164.2,2028.46,7885.11,10.9198,0.02,307,1915,84.93,14.23,8.6441,55
156,245,20.008,0.7,100.0,491.19,608.38,1483.41,1256.04,9.35,13.66,333.74,2324.06,8736.78,1.08,44.73,315.5,2388.22,8068.92,9.2433,0.03,366,2324,100.0,24.28,14.5034,54
156,246,35.008,0.84,100.0,449.44,556.5,1370.03,1134.35,5.48,8.0,194.36,2223.21,8367.92,1.02,42.23,182.95,2388.27,8088.82,9.3855,0.02,335,2223,100.0,14.75,8.8142,53
156,247,0.003,0.0,100.0,518.67,642.51,1585.8,1415.78,14.62,21.61,552.74,2388.13,9072.35,1.3,47.71,521.21,2388.11,8149.39,8.4099,0.03,394,2388,100.0,38.83,23.1579,52
156,248,0.0023,0.0,100.0,518.67,643.24,1596.47,1416.38,14.62,21.61,552.7,2388.11,9073.01,1.3,47.87,521.15,2388.11,8156.33,8.4375,0.03,393,2388,100.0,38.77,23.2566,51
156,249,20.0038,0.7017,100.0,491.19,607.98,1489.32,1257.42,9.35,13.66,333.98,2324.11,8735.96,1.08,44.5,314.63,2388.28,8070.33,9.2663,0.02,366,2324,100.0,24.48,14.6509,50
156,250,10.0027,0.25,100.0,489.05,605.06,1500.12,1323.83,10.52,15.49,394.38,2319.03,8797.93,1.26,45.59,371.52,2388.2,8144.08,8.6918,0.03,372,2319,100.0,28.5,17.059,49
156,251,42.0072,0.8413,100.0,445.0,550.44,1360.06,1140.69,3.91,5.72,138.07,2212.07,8336.8,1.02,42.33,130.81,2388.22,8097.69,9.4156,0.02,333,2212,100.0,10.58,6.351,48
156,252,42.0069,0.84,100.0,445.0,550.08,1360.55,1126.75,3.91,5.71,138.48,2212.09,8331.51,1.02,42.13,130.04,2388.15,8092.37,9.3796,0.02,333,2212,100.0,10.74,6.3554,47
156,253,0.0,0.0,100.0,518.67,643.03,1593.74,1412.21,14.62,21.61,552.52,2388.13,9076.24,1.3,47.75,520.71,2388.2,8149.39,8.4694,0.03,395,2388,100.0,38.65,23.2621,46
156,254,20.006,0.7,100.0,491.19,607.91,1487.64,1259.23,9.35,13.66,333.76,2324.11,8738.02,1.08,44.68,314.86,2388.24,8074.4,9.261,0.02,366,2324,100.0,24.15,14.5523,45
156,255,0.002,0.0001,100.0,518.67,642.54,1590.42,1410.99,14.62,21.61,553.23,2388.17,9075.97,1.3,47.82,520.99,2388.15,8150.24,8.4217,0.03,396,2388,100.0,38.71,23.2884,44
156,256,25.0048,0.6202,60.0,462.54,537.17,1264.03,1051.34,7.05,9.03,175.41,1915.54,8022.87,0.94,37.06,164.12,2028.53,7883.45,10.9535,0.02,308,1915,84.93,14.19,8.5451,43
156,257,25.0011,0.62,60.0,462.54,536.91,1263.52,1049.03,7.05,9.03,175.66,1915.54,8029.81,0.94,36.88,164.72,2028.43,7883.9,10.9379,0.02,309,1915,84.93,14.1,8.5245,42
156,258,42.0077,0.84,100.0,445.0,550.13,1358.53,1133.0,3.91,5.72,138.76,2212.11,8343.14,1.02,42.35,130.42,2388.21,8097.16,9.3999,0.02,333,2212,100.0,10.58,6.2691,41
156,259,0.0028,0.0,100.0,518.67,642.46,1595.05,1420.02,14.62,21.61,551.92,2388.14,9069.74,1.3,47.63,520.33,2388.1,8152.39,8.4586,0.03,394,2388,100.0,38.54,23.2735,40
156,260,42.0069,0.8405,100.0,445.0,549.78,1353.75,1134.78,3.91,5.72,138.33,2212.11,8336.19,1.02,42.41,129.45,2388.24,8100.11,9.4084,0.02,333,2212,100.0,10.67,6.2286,39
156,261,25.0046,0.62,60.0,462.54,537.06,1267.31,1050.18,7.05,9.03,175.08,1915.53,8022.93,0.94,36.86,164.34,2028.52,7885.37,10.9578,0.02,308,1915,84.93,14.36,8.4702,38
156,262,10.0063,0.25,100.0,489.05,605.05,1503.66,1321.85,10.52,15.5,393.9,2319.07,8787.87,1.26,45.71,371.08,2388.28,8138.3,8.7074,0.03,373,2319,100.0,28.57,16.9608,37
156,263,35.0005,0.84,100.0,449.44,555.79,1373.26,1133.34,5.48,8.0,194.19,2223.2,8372.51,1.02,42.14,182.63,2388.25,8081.6,9.3601,0.02,335,2223,100.0,14.83,8.9012,36
156,264,42.0048,0.84,100.0,445.0,549.9,1365.47,1134.24,3.91,5.72,139.05,2212.1,8343.55,1.02,42.32,130.48,2388.19,8101.0,9.4112,0.02,332,2212,100.0,10.65,6.2603,35
156,265,25.0058,0.62,60.0,462.54,537.12,1269.07,1055.89,7.05,9.03,175.35,1915.56,8027.0,0.94,36.93,164.43,2028.45,7891.31,10.9794,0.02,309,1915,84.93,14.12,8.5806,34
156,266,25.0076,0.6211,60.0,462.54,536.72,1260.0,1059.43,7.05,9.03,175.73,1915.52,8029.65,0.94,37.03,164.45,2028.44,7888.71,10.962,0.02,307,1915,84.93,14.11,8.6212,33
156,267,20.0002,0.701,100.0,491.19,608.25,1489.13,1262.0,9.35,13.66,333.92,2324.15,8743.37,1.08,44.66,314.18,2388.27,8078.26,9.2571,0.02,368,2324,100.0,24.42,14.532,32
156,268,10.0023,0.2516,100.0,489.05,605.94,1496.63,1316.2,10.52,15.5,394.06,2319.06,8802.12,1.26,45.91,370.68,2388.27,8143.73,8.7204,0.03,370,2319,100.0,28.43,17.0639,31
156,269,19.999,0.7005,100.0,491.19,608.07,1494.15,1258.4,9.35,13.66,333.61,2324.18,8744.16,1.07,44.54,314.17,2388.24,8068.73,9.2802,0.02,366,2324,100.0,24.24,14.591,30
156,270,25.0037,0.6203,60.0,462.54,537.09,1272.01,1057.65,7.05,9.03,175.36,1915.58,8028.31,0.94,36.92,164.28,2028.52,7888.69,10.9789,0.02,309,1915,84.93,14.34,8.5895,29
156,271,24.9997,0.6208,60.0,462.54,536.55,1270.68,1048.41,7.05,9.03,175.59,1915.56,8022.5,0.94,37.25,164.26,2028.46,7886.7,10.9522,0.02,309,1915,84.93,14.3,8.3335,28
156,272,20.0002,0.7017,100.0,491.19,608.05,1482.86,1269.75,9.35,13.66,334.39,2324.17,8740.71,1.08,44.82,314.52,2388.26,8078.98,9.2908,0.02,366,2324,100.0,24.45,14.5988,27
156,273,41.9998,0.84,100.0,445.0,550.02,1367.39,1141.19,3.91,5.72,138.23,2212.08,8337.75,1.02,42.36,130.31,2388.16,8098.96,9.426,0.02,332,2212,100.0,10.67,6.4047,26
156,274,0.0021,0.0,100.0,518.67,643.57,1599.95,1418.21,14.62,21.61,552.13,2388.21,9076.05,1.3,48.06,520.02,2388.16,8148.7,8.4834,0.03,395,2388,100.0,38.51,23.1789,25
156,275,42.0058,0.84,100.0,445.0,549.8,1357.76,1136.71,3.91,5.72,139.08,2212.1,8337.63,1.02,42.39,130.12,2388.2,8105.2,9.4235,0.02,333,2212,100.0,10.39,6.2099,24
156,276,0.0017,0.0011,100.0,518.67,643.27,1596.28,1420.51,14.62,21.61,552.18,2388.19,9071.07,1.3,48.05,520.57,2388.17,8146.44,8.5199,0.03,396,2388,100.0,38.63,23.1623,23
156,277,42.0054,0.84,100.0,445.0,549.91,1355.97,1131.78,3.91,5.72,137.83,2212.1,8341.82,1.02,42.57,131.01,2388.19,8101.75,9.4308,0.02,332,2212,100.0,10.54,6.2787,22
156,278,0.0016,0.0006,100.0,518.67,643.68,1597.64,1418.77,14.62,21.61,551.83,2388.22,9074.43,1.3,47.96,520.51,2388.14,8144.72,8.4791,0.03,397,2388,100.0,38.56,23.2238,21
156,279,42.0057,0.8406,100.0,445.0,550.22,1363.16,1139.96,3.91,5.71,138.19,2212.04,8337.62,1.02,42.45,130.18,2388.15,8095.82,9.4426,0.02,332,2212,100.0,10.51,6.4306,20
156,280,20.0065,0.7,100.0,491.19,608.22,1501.5,1267.17,9.35,13.66,334.1,2324.17,8745.72,1.07,44.66,314.22,2388.27,8071.52,9.2534,0.03,368,2324,100.0,24.35,14.5353,19
156,281,35.0038,0.8409,100.0,449.44,556.07,1377.96,1141.33,5.48,8.0,194.05,2223.23,8372.24,1.02,42.36,182.36,2388.35,8090.7,9.3786,0.02,336,2223,100.0,14.67,8.8126,18
156,282,42.0053,0.84,100.0,445.0,550.5,1363.34,1136.55,3.91,5.72,138.2,2212.09,8339.08,1.02,42.47,130.5,2388.18,8092.52,9.4335,0.02,334,2212,100.0,10.58,6.3124,17
156,283,0.0001,0.0,100.0,518.67,643.82,1594.35,1432.48,14.62,21.61,552.05,2388.11,9078.46,1.3,48.03,520.04,2388.23,8148.17,8.4745,0.03,395,2388,100.0,38.61,23.0347,16
156,284,41.9989,0.84,100.0,445.0,550.34,1362.87,1143.25,3.91,5.72,138.18,2212.16,8335.14,1.02,42.39,130.37,2388.16,8098.34,9.4263,0.02,333,2212,100.0,10.46,6.2119,15
156,285,20.0031,0.7007,100.0,491.19,608.37,1493.45,1261.69,9.35,13.66,333.59,2324.19,8742.74,1.08,44.83,314.81,2388.32,8078.04,9.2545,0.03,367,2324,100.0,24.34,14.5892,14
156,286,42.0061,0.8411,100.0,445.0,550.26,1366.75,1139.26,3.91,5.72,138.21,2212.04,8345.2,1.02,42.54,130.46,2388.14,8097.4,9.4105,0.02,334,2212,100.0,10.41,6.1881,13
156,287,25.0006,0.621,60.0,462.54,537.3,1263.77,1066.27,7.05,9.03,175.32,1915.56,8032.46,0.94,37.08,164.47,2028.52,7889.38,10.9616,0.02,310,1915,84.93,14.15,8.5863,12
156,288,9.9996,0.2514,100.0,489.05,605.76,1513.33,1328.97,10.52,15.5,392.75,2319.13,8804.82,1.26,45.99,370.34,2388.35,8144.2,8.7353,0.03,371,2319,100.0,28.37,17.0053,11
156,289,9.9983,0.2519,100.0,489.05,605.35,1511.48,1322.85,10.52,15.5,392.95,2319.12,8798.2,1.26,46.22,370.42,2388.33,8151.49,8.7396,0.03,371,2319,100.0,28.3,16.977,10
156,290,42.0035,0.84,100.0,445.0,550.3,1364.2,1144.6,3.91,5.72,138.15,2212.07,8337.08,1.02,42.78,129.84,2388.14,8094.34,9.4537,0.02,333,2212,100.0,10.49,6.2688,9
156,291,20.0036,0.7011,100.0,491.19,608.1,1499.13,1263.13,9.35,13.66,333.0,2324.16,8746.84,1.07,45.01,313.98,2388.34,8077.48,9.2613,0.03,369,2324,100.0,24.33,14.601,8
156,292,9.9993,0.25,100.0,489.05,605.83,1514.98,1325.17,10.52,15.5,393.46,2319.14,8795.57,1.26,45.99,370.06,2388.33,8141.53,8.749,0.03,373,2319,100.0,28.43,16.9565,7
156,293,35.0062,0.84,100.0,449.44,556.68,1376.37,1141.82,5.48,8.0,193.4,2223.32,8370.74,1.02,42.58,182.84,2388.34,8087.36,9.4085,0.02,335,2223,100.0,14.66,8.8954,6
156,294,9.9992,0.25,100.0,489.05,606.04,1509.86,1335.08,10.52,15.5,392.89,2319.2,8798.83,1.26,45.93,370.69,2388.35,8145.21,8.7452,0.03,372,2319,100.0,28.24,17.0733,5
156,295,9.9993,0.2519,100.0,489.05,606.2,1509.93,1330.44,10.52,15.5,392.77,2319.18,8802.01,1.26,46.12,370.36,2388.38,8147.6,8.7421,0.03,373,2319,100.0,28.15,16.9341,4
156,296,0.0023,0.0011,100.0,518.67,643.64,1607.12,1430.93,14.62,21.61,552.02,2388.25,9075.03,1.3,48.08,519.36,2388.21,8151.18,8.5423,0.03,397,2388,100.0,38.37,23.1562,3
156,297,0.0015,0.0001,100.0,518.67,643.3,1598.24,1422.48,14.62,21.61,552.36,2388.2,9082.6,1.3,48.14,519.65,2388.24,8151.4,8.4952,0.03,397,2388,100.0,38.37,23.1093,2
156,298,0.0001,0.0006,100.0,518.67,643.4,1593.75,1428.2,14.62,21.61,551.65,2388.21,9079.49,1.3,48.27,519.44,2388.24,8150.7,8.4918,0.03,398,2388,100.0,38.49,22.9943,1
156,299,42.0012,0.8404,100.0,445.0,550.2,1366.77,1141.51,3.91,5.72,139.14,2212.09,8342.31,1.02,42.96,129.33,2388.18,8100.78,9.4427,0.02,332,2212,100.0,10.32,6.2748,0
157,1,0.0014,0.0,100.0,518.67,641.51,1579.67,1402.6,14.62,21.61,554.51,2387.99,9051.87,1.3,47.08,522.09,2388.06,8144.36,8.4048,0.03,392,2388,100.0,39.03,23.3271,236
157,2,25.0049,0.62,60.0,462.54,536.85,1259.97,1044.66,7.05,9.02,175.68,1915.4,8008.15,0.94,36.48,164.48,2028.25,7880.66,10.8785,0.02,306,1915,84.93,14.3,8.611,235
157,3,9.9999,0.25,100.0,489.05,604.97,1501.63,1309.49,10.52,15.49,394.75,2318.82,8777.42,1.26,45.3,371.7,2388.06,8137.35,8.621,0.03,368,2319,100.0,28.58,17.2249,234
157,4,0.0026,0.0003,100.0,518.67,642.56,1584.0,1396.67,14.62,21.61,554.53,2388.05,9056.52,1.3,47.01,522.26,2388.08,8142.42,8.3618,0.03,390,2388,100.0,39.21,23.4892,233
157,5,24.9985,0.62,60.0,462.54,536.6,1252.3,1039.97,7.05,9.02,175.6,1915.32,8011.32,0.94,36.51,165.24,2028.34,7878.1,10.8663,0.02,306,1915,84.93,14.32,8.6876,232
157,6,41.9999,0.8406,100.0,445.0,549.32,1349.53,1115.34,3.91,5.72,138.72,2211.89,8321.24,1.02,41.95,130.53,2388.04,8081.5,9.3407,0.02,330,2212,100.0,10.46,6.2636,231
157,7,35.006,0.841,100.0,449.44,555.06,1362.82,1126.76,5.48,8.0,194.75,2222.98,8350.93,1.02,41.84,182.87,2388.08,8067.88,9.2951,0.02,335,2223,100.0,15.0,8.8769,230
157,8,25.002,0.62,60.0,462.54,536.82,1254.89,1046.41,7.05,9.03,175.32,1915.39,8008.92,0.94,36.78,165.19,2028.26,7873.54,10.8476,0.02,305,1915,84.93,14.35,8.6048,229
157,9,25.0058,0.62,60.0,462.54,536.66,1258.87,1042.11,7.05,9.03,175.52,1915.38,8011.21,0.94,36.63,164.91,2028.25,7882.38,10.8561,0.02,306,1915,84.93,14.27,8.5934,228
157,10,35.0052,0.8408,100.0,449.44,555.83,1366.72,1116.52,5.48,8.0,195.24,2223.06,8349.92,1.02,41.68,182.95,2388.1,8073.41,9.3088,0.02,333,2223,100.0,14.8,8.9092,227
157,11,25.0059,0.62,60.0,462.54,536.83,1260.68,1040.97,7.05,9.03,175.72,1915.37,8010.28,0.94,36.42,164.63,2028.24,7874.43,10.8279,0.02,306,1915,84.93,14.36,8.5122,226
157,12,42.0004,0.8411,100.0,445.0,549.71,1355.91,1123.01,3.91,5.71,138.56,2212.03,8320.6,1.02,41.84,130.37,2388.03,8091.46,9.3607,0.02,331,2212,100.0,10.61,6.33,225
157,13,25.0043,0.6202,60.0,462.54,536.7,1258.63,1044.04,7.05,9.03,175.34,1915.35,8007.36,0.94,36.36,164.57,2028.24,7876.2,10.856,0.02,306,1915,84.93,14.34,8.6299,224
157,14,10.0056,0.25,100.0,489.05,604.59,1494.07,1306.56,10.52,15.49,395.2,2318.81,8780.9,1.26,45.09,372.31,2388.01,8134.94,8.62,0.03,368,2319,100.0,28.65,17.2153,223
157,15,35.004,0.84,100.0,449.44,554.78,1360.05,1121.07,5.48,8.0,195.1,2223.03,8348.26,1.02,41.72,182.83,2388.1,8074.4,9.2925,0.02,333,2223,100.0,14.84,8.844,222
157,16,42.002,0.84,100.0,445.0,550.16,1350.63,1121.74,3.91,5.72,138.47,2211.99,8316.8,1.02,41.86,131.33,2388.05,8086.14,9.3184,0.02,329,2212,100.0,10.66,6.4469,221
157,17,0.0029,0.0004,100.0,518.67,641.99,1582.74,1398.06,14.62,21.61,554.41,2387.97,9065.75,1.3,47.28,522.71,2387.98,8132.24,8.4246,0.03,391,2388,100.0,39.04,23.3845,220
157,18,42.0026,0.8408,100.0,445.0,549.64,1351.23,1117.75,3.91,5.72,138.68,2212.0,8318.27,1.02,41.9,130.37,2388.08,8088.57,9.3304,0.02,329,2212,100.0,10.56,6.3488,219
157,19,35.0053,0.8417,100.0,449.44,555.41,1366.7,1125.49,5.48,8.0,194.69,2222.98,8353.58,1.02,41.72,183.78,2388.01,8069.08,9.2553,0.02,333,2223,100.0,14.93,8.9549,218
157,20,25.0008,0.6218,60.0,462.54,536.62,1263.82,1037.67,7.05,9.03,176.0,1915.34,8010.5,0.94,36.62,164.77,2028.29,7873.2,10.8776,0.02,307,1915,84.93,14.21,8.5371,217
157,21,42.0041,0.8416,100.0,445.0,549.51,1345.53,1125.96,3.91,5.71,139.19,2211.97,8327.01,1.02,41.93,130.61,2388.01,8085.74,9.3798,0.02,331,2212,100.0,10.69,6.4128,216
157,22,10.0007,0.25,100.0,489.05,604.17,1497.97,1302.35,10.52,15.49,395.03,2318.84,8783.46,1.26,45.31,371.77,2388.02,8132.47,8.6353,0.03,369,2319,100.0,28.83,17.1874,215
157,23,19.9984,0.7,100.0,491.19,606.78,1477.27,1245.02,9.35,13.65,334.76,2323.97,8727.43,1.07,44.16,315.34,2388.05,8063.93,9.1847,0.02,364,2324,100.0,24.51,14.7843,214
157,24,20.0078,0.7,100.0,491.19,607.11,1484.06,1242.58,9.35,13.66,334.39,2323.91,8724.62,1.08,44.34,315.36,2388.07,8062.22,9.1608,0.02,365,2324,100.0,24.58,14.6332,213
157,25,24.9991,0.6207,60.0,462.54,536.76,1262.96,1040.31,7.05,9.02,175.85,1915.33,8015.32,0.94,36.58,164.6,2028.27,7873.68,10.8565,0.02,307,1915,84.93,14.35,8.5342,212
157,26,10.0048,0.25,100.0,489.05,604.24,1498.21,1297.41,10.52,15.49,395.12,2318.86,8781.81,1.26,45.29,372.16,2388.01,8131.64,8.6396,0.03,369,2319,100.0,28.66,17.2066,211
157,27,35.0076,0.84,100.0,449.44,555.68,1366.25,1121.8,5.48,8.0,195.14,2222.93,8344.54,1.02,41.62,183.34,2388.08,8064.9,9.2699,0.02,333,2223,100.0,14.86,8.9591,210
157,28,10.0033,0.2509,100.0,489.05,604.74,1501.44,1294.31,10.52,15.49,394.89,2318.91,8780.06,1.26,45.07,372.14,2388.03,8132.83,8.6074,0.03,368,2319,100.0,28.58,17.2147,209
157,29,20.0045,0.7012,100.0,491.19,607.48,1471.06,1247.39,9.35,13.66,335.7,2323.97,8718.59,1.08,44.18,315.2,2388.04,8063.38,9.1527,0.02,365,2324,100.0,24.74,14.6792,208
157,30,42.0004,0.84,100.0,445.0,549.49,1352.51,1121.28,3.91,5.72,138.49,2211.95,8322.16,1.02,41.94,130.53,2388.05,8083.48,9.3488,0.02,330,2212,100.0,10.64,6.4343,207
157,31,42.0008,0.84,100.0,445.0,549.28,1345.45,1126.05,3.91,5.71,139.71,2211.92,8323.79,1.02,41.9,131.46,2388.05,8085.03,9.3364,0.02,330,2212,100.0,10.73,6.3297,206
157,32,35.0031,0.84,100.0,449.44,555.88,1366.78,1118.46,5.48,8.0,194.78,2222.99,8350.27,1.03,41.61,183.12,2388.12,8070.62,9.3033,0.02,333,2223,100.0,14.92,8.9015,205
157,33,20.0043,0.7,100.0,491.19,607.66,1482.98,1241.02,9.35,13.66,334.92,2323.92,8721.56,1.08,44.12,315.71,2388.03,8059.16,9.2066,0.02,366,2324,100.0,24.6,14.7968,204
157,34,0.0003,0.0,100.0,518.67,642.16,1584.58,1400.89,14.62,21.61,554.44,2388.07,9058.12,1.3,47.35,522.2,2388.09,8137.82,8.3833,0.03,392,2388,100.0,38.99,23.4785,203
157,35,0.0028,0.0,100.0,518.67,642.3,1591.58,1400.38,14.62,21.61,555.41,2388.04,9051.31,1.3,47.24,522.2,2388.01,8140.94,8.3648,0.03,392,2388,100.0,38.74,23.4992,202
157,36,24.9984,0.6201,60.0,462.54,536.53,1260.49,1051.18,7.05,9.03,175.9,1915.35,8009.57,0.94,36.6,164.54,2028.27,7879.12,10.8725,0.02,307,1915,84.93,14.45,8.5405,201
157,37,41.9987,0.8404,100.0,445.0,549.45,1351.32,1124.59,3.91,5.71,138.39,2211.95,8324.38,1.02,41.78,130.27,2388.08,8090.51,9.314,0.02,330,2212,100.0,10.66,6.3519,200
157,38,20.0022,0.7002,100.0,491.19,607.54,1486.66,1245.36,9.35,13.65,334.74,2323.94,8723.4,1.08,44.08,315.07,2388.03,8063.73,9.1767,0.02,364,2324,100.0,24.69,14.7483,199
157,39,0.0023,0.0006,100.0,518.67,642.09,1584.57,1395.22,14.62,21.61,554.73,2388.0,9054.33,1.3,47.33,521.95,2388.01,8143.54,8.3927,0.03,391,2388,100.0,39.07,23.3129,198
157,40,42.0068,0.84,100.0,445.0,548.61,1348.9,1116.97,3.91,5.72,138.97,2212.03,8325.54,1.02,41.82,131.0,2388.06,8091.39,9.3462,0.02,332,2212,100.0,10.72,6.4084,197
157,41,20.0006,0.7,100.0,491.19,607.35,1485.73,1242.14,9.35,13.65,335.03,2323.87,8727.19,1.08,44.3,315.3,2388.08,8060.68,9.2549,0.02,365,2324,100.0,24.59,14.6918,196
157,42,25.0034,0.62,60.0,462.54,536.52,1261.66,1039.68,7.05,9.03,175.05,1915.44,8009.73,0.94,36.58,164.5,2028.37,7874.36,10.8968,0.02,307,1915,84.93,14.4,8.6418,195
157,43,25.0022,0.62,60.0,462.54,536.4,1257.49,1046.97,7.05,9.03,175.65,1915.35,8012.99,0.94,36.58,164.76,2028.22,7875.72,10.8887,0.02,307,1915,84.93,14.34,8.5673,194
157,44,10.0069,0.25,100.0,489.05,604.45,1502.44,1309.0,10.52,15.49,395.45,2318.78,8775.41,1.26,45.44,371.69,2388.1,8136.62,8.6476,0.03,368,2319,100.0,28.5,17.183,193
157,45,20.0,0.7002,100.0,491.19,607.46,1484.9,1246.54,9.35,13.66,335.11,2323.92,8730.41,1.08,44.2,315.42,2388.11,8063.63,9.1828,0.02,364,2324,100.0,24.56,14.6395,192
157,46,25.0031,0.6207,60.0,462.54,537.03,1264.77,1046.79,7.05,9.03,175.25,1915.37,8009.8,0.94,36.66,164.8,2028.3,7877.2,10.8786,0.02,306,1915,84.93,14.42,8.5882,191
157,47,9.9981,0.25,100.0,489.05,604.25,1500.21,1302.75,10.52,15.49,394.8,2318.84,8784.15,1.26,45.11,371.48,2388.03,8137.38,8.6436,0.03,368,2319,100.0,28.49,17.1256,190
157,48,10.0017,0.2504,100.0,489.05,604.5,1500.95,1300.76,10.52,15.49,395.35,2318.9,8778.19,1.26,45.15,372.09,2388.1,8132.52,8.6157,0.03,368,2319,100.0,28.63,17.143,189
157,49,0.003,0.0,100.0,518.67,642.22,1581.95,1393.57,14.62,21.61,554.04,2388.08,9055.83,1.3,47.15,521.84,2388.1,8137.71,8.3947,0.03,392,2388,100.0,38.88,23.5427,188
157,50,41.9994,0.84,100.0,445.0,549.44,1350.82,1118.59,3.91,5.71,139.14,2211.96,8320.03,1.02,41.86,130.85,2388.08,8089.66,9.3376,0.02,331,2212,100.0,10.56,6.5097,187
157,51,0.0012,0.0015,100.0,518.67,642.35,1587.36,1400.25,14.62,21.61,554.14,2388.01,9065.45,1.3,47.28,522.6,2388.08,8143.21,8.4214,0.03,392,2388,100.0,38.96,23.4111,186
157,52,10.0058,0.2512,100.0,489.05,604.57,1501.11,1303.65,10.52,15.49,394.55,2318.8,8778.34,1.26,45.2,371.87,2388.07,8136.75,8.5903,0.03,365,2319,100.0,28.53,17.2001,185
